index,StartTime,EndTime,Lat,Long,Count
11016,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,10.78002,106.695,2
11017,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,11.99997,8.520037,3
11018,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,12.96999,77.56,2
11019,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,13.08998,80.27999,1
11020,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,13.74999,100.5166,27
11021,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,15.58807,32.53417,7
11022,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,16.78335,96.16667,1
11023,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,17.39998,78.47995,1
11024,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,18.53001,73.85,8
11025,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,19.01699,72.85698,16
11026,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,22.30498,114.185,12
11027,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,22.49496,88.32467,3
11028,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,22.55237,114.1221,10
11029,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,22.58039,88.32994,3
11030,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,23.72305,90.40857,7
11031,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,24.86999,66.99,8
11032,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,25.01277,121.465,9
11033,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,25.03583,121.5683,9
11034,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,26.92113,75.80998,1
11035,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,28.7041,77.1025,14
11036,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,30.04996,31.24996,27
11037,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,30.67,104.07,1
11038,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,31.20001,29.94999,16
11039,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,31.21645,121.4365,4
11040,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,31.55997,74.35002,11
11041,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,33.33864,44.39386,13
11042,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,35.67194,51.42434,3
11043,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,37.87501,112.545,1
11044,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,39.92723,32.86439,75
11045,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,39.92889,116.3882,18
11046,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,45.49999,-73.5832,5
11047,01:01 PM - 17 Oct 2016,02:01 PM - 17 Oct 2016,59.93901,30.31602,34
11048,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,-33.92,18.43498,38
11049,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,-29.865,30.98001,11
11050,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,-26.17,28.03,46
11051,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,-8.83828,13.23442,5
11052,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,-6.80001,39.26834,13
11053,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,-4.32972,15.31497,1
11054,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,-3.75001,-38.5799,151
11055,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,-1.28334,36.81665,10
11056,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,5.319996,-4.04004,1
11057,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,6.443261,3.391531,9
11058,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,9.03331,38.7,1
11059,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,10.78002,106.695,2
11060,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,11.99997,8.520037,4
11061,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,12.96999,77.56,6
11062,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,13.08998,80.27999,5
11063,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,13.74999,100.5166,28
11064,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,15.58807,32.53417,6
11065,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,17.39998,78.47995,1
11066,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,18.53001,73.85,11
11067,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,19.01699,72.85698,10
11068,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,21.51688,39.21919,17
11069,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,22.30498,114.185,9
11070,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,22.49496,88.32467,1
11071,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,22.55237,114.1221,10
11072,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,22.58039,88.32994,1
11073,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,23.72305,90.40857,6
11074,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,24.64083,46.77274,7
11075,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,24.86999,66.99,3
11076,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,25.01277,121.465,10
11077,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,25.03583,121.5683,10
11078,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,26.92113,75.80998,1
11079,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,28.7041,77.1025,3
11080,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,29.56497,106.5949,2
11081,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,30.04996,31.24996,32
11082,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,31.20001,29.94999,4
11083,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,31.21645,121.4365,6
11084,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,31.55997,74.35002,1
11085,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,33.33864,44.39386,4
11086,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,33.59997,-7.61636,4
11087,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,35.09505,129.01,1
11088,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,35.67194,51.42434,7
11089,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,37.56634,126.9997,8
11090,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,37.87501,112.545,1
11091,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,39.92723,32.86439,57
11092,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,41.10499,29.01,30
11093,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,41.38329,2.18337,101
11094,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,45.49999,-73.5832,47
11095,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,55.75216,37.61552,46
11096,02:01 PM - 17 Oct 2016,03:01 PM - 17 Oct 2016,59.93901,30.31602,28
11097,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,-33.92,18.43498,3
11098,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,-29.865,30.98001,4
11099,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,-26.17,28.03,22
11100,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,-12.9699,-38.4799,55
11101,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,-8.83828,13.23442,4
11102,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,-6.80001,39.26834,11
11103,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,-4.32972,15.31497,2
11104,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,-3.75001,-38.5799,139
11105,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,-1.28334,36.81665,6
11106,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,1.293033,103.8558,5
11107,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,5.319996,-4.04004,8
11108,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,6.443261,3.391531,41
11109,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,10.78002,106.695,4
11110,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,11.99997,8.520037,5
11111,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,12.96999,77.56,1
11112,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,13.08998,80.27999,3
11113,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,13.74999,100.5166,54
11114,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,15.58807,32.53417,2
11115,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,16.78335,96.16667,2
11116,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,17.39998,78.47995,1
11117,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,18.53001,73.85,5
11118,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,19.01699,72.85698,5
11119,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,20.67001,-103.33,33
11120,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,21.51688,39.21919,20
11121,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,22.30498,114.185,7
11122,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,22.49496,88.32467,2
11123,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,22.55237,114.1221,7
11124,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,22.58039,88.32994,2
11125,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,23.03005,72.58,1
11126,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,23.04888,113.7447,1
11127,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,23.14498,113.325,1
11128,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,24.64083,46.77274,11
11129,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,24.86999,66.99,2
11130,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,25.01277,121.465,12
11131,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,25.03583,121.5683,12
11132,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,28.7041,77.1025,5
11133,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,29.56497,106.5949,2
11134,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,30.04996,31.24996,18
11135,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,31.20001,29.94999,4
11136,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,31.21645,121.4365,7
11137,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,31.55997,74.35002,1
11138,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,32.05001,118.7799,3
11139,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,33.59997,-7.61636,3
11140,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,34.51669,69.18326,1
11141,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,35.09505,129.01,3
11142,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,35.15499,136.9149,88
11143,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,35.67194,51.42434,7
11144,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,37.56634,126.9997,36
11145,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,37.87501,112.545,1
11146,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,39.92723,32.86439,22
11147,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,39.92889,116.3882,5
11148,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,41.10499,29.01,152
11149,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,41.38329,2.18337,57
11150,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,45.49999,-73.5832,50
11151,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,55.75216,37.61552,61
11152,03:01 PM - 17 Oct 2016,04:01 PM - 17 Oct 2016,59.93901,30.31602,13
11153,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-34.6025,-58.3975,80
11154,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-33.92,18.43498,15
11155,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-33.92,151.1851,58
11156,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-33.45,-70.667,139
11157,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-29.865,30.98001,3
11158,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-26.17,28.03,11
11159,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-23.5586,-46.625,118
11160,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-22.925,-43.225,100
11161,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-19.915,-43.915,60
11162,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-15.7833,-47.916,120
11163,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-12.9699,-38.4799,84
11164,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-12.048,-77.05,119
11165,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-8.83828,13.23442,4
11166,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-6.80001,39.26834,4
11167,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-6.17441,106.8294,79
11168,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-4.32972,15.31497,2
11169,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-3.75001,-38.5799,122
11170,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,-1.28334,36.81665,4
11171,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,1.293033,103.8558,127
11172,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,4.596423,-74.0833,58
11173,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,5.319996,-4.04004,11
11174,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,6.443261,3.391531,28
11175,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,10.78002,106.695,1
11176,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,11.99997,8.520037,3
11177,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,12.96999,77.56,5
11178,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,13.08998,80.27999,1
11179,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,13.74999,100.5166,126
11180,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,14.60415,120.9822,133
11181,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,14.65043,121.0299,56
11182,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,15.58807,32.53417,3
11183,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,16.78335,96.16667,3
11184,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,17.39998,78.47995,2
11185,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,18.53001,73.85,2
11186,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,19.01699,72.85698,4
11187,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,19.44244,-99.1309,216
11188,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,20.67001,-103.33,65
11189,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,21.03332,105.85,3
11190,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,21.51688,39.21919,16
11191,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,22.30498,114.185,20
11192,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,22.49496,88.32467,1
11193,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,22.55237,114.1221,16
11194,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,22.58039,88.32994,1
11195,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,23.04888,113.7447,1
11196,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,23.14498,113.325,1
11197,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,23.72305,90.40857,6
11198,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,24.64083,46.77274,20
11199,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,24.86999,66.99,3
11200,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,25.01277,121.465,8
11201,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,25.03583,121.5683,8
11202,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,25.78761,-80.2241,140
11203,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,28.7041,77.1025,7
11204,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,29.56497,106.5949,9
11205,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,29.81997,-95.3399,60
11206,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,30.04996,31.24996,20
11207,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,30.67,104.07,2
11208,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,31.20001,29.94999,12
11209,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,31.21645,121.4365,18
11210,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,31.55997,74.35002,1
11211,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,32.05001,118.7799,1
11212,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,32.82002,-96.84,139
11213,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,33.98997,-118.179,60
11214,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,34.75003,135.4601,159
11215,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,35.09505,129.01,4
11216,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,35.15499,136.9149,112
11217,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,35.32002,139.58,199
11218,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,35.67194,51.42434,3
11219,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,35.68501,139.7514,60
11220,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,37.56634,126.9997,53
11221,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,37.87501,112.545,2
11222,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,39.92723,32.86439,8
11223,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,39.92889,116.3882,8
11224,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,39.99997,-75.1699,20
11225,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,40.40002,-3.68335,79
11226,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,40.74997,-73.98,132
11227,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,41.10499,29.01,73
11228,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,41.38329,2.18337,40
11229,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,41.82999,-87.75,120
11230,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,43.69997,-79.42,60
11231,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,45.49999,-73.5832,56
11232,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,48.86669,2.333335,52
11233,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,51.49999,-0.11672,80
11234,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,52.52181,13.40154,20
11235,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,55.75216,37.61552,49
11236,04:01 PM - 17 Oct 2016,05:01 PM - 17 Oct 2016,59.93901,30.31602,7
11237,05:01 PM - 17 Oct 2016,06:01 PM - 17 Oct 2016,-8.83828,13.23442,1
11238,05:01 PM - 17 Oct 2016,06:01 PM - 17 Oct 2016,-4.32972,15.31497,1
11239,05:01 PM - 17 Oct 2016,06:01 PM - 17 Oct 2016,11.99997,8.520037,6
11240,05:01 PM - 17 Oct 2016,06:01 PM - 17 Oct 2016,23.72305,90.40857,3
11241,05:01 PM - 17 Oct 2016,06:01 PM - 17 Oct 2016,30.58003,114.27,2
11242,05:01 PM - 17 Oct 2016,06:01 PM - 17 Oct 2016,30.67,104.07,1
11243,05:01 PM - 17 Oct 2016,06:01 PM - 17 Oct 2016,33.59997,-7.61636,2
11244,05:01 PM - 17 Oct 2016,06:01 PM - 17 Oct 2016,34.27502,108.8949,1
11245,05:01 PM - 17 Oct 2016,06:01 PM - 17 Oct 2016,37.87501,112.545,1
11246,05:01 PM - 17 Oct 2016,06:01 PM - 17 Oct 2016,43.865,125.3399,1
11247,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,-8.83828,13.23442,1
11248,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,-4.32972,15.31497,1
11249,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,9.03331,38.7,2
11250,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,11.99997,8.520037,1
11251,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,16.78335,96.16667,4
11252,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,21.19998,72.84003,4
11253,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,23.09653,109.6091,1
11254,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,23.72305,90.40857,1
11255,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,26.45999,80.31999,1
11256,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,30.58003,114.27,5
11257,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,30.67,104.07,3
11258,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,31.55997,74.35002,2
11259,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,33.59997,-7.61636,1
11260,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,34.51669,69.18326,1
11261,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,37.87501,112.545,2
11262,06:01 PM - 17 Oct 2016,07:01 PM - 17 Oct 2016,39.13002,117.2,1
11263,07:01 PM - 17 Oct 2016,08:01 PM - 17 Oct 2016,-8.83828,13.23442,1
11264,07:01 PM - 17 Oct 2016,08:01 PM - 17 Oct 2016,16.78335,96.16667,2
11265,07:01 PM - 17 Oct 2016,08:01 PM - 17 Oct 2016,21.19998,72.84003,1
11266,07:01 PM - 17 Oct 2016,08:01 PM - 17 Oct 2016,22.32999,91.79996,1
11267,07:01 PM - 17 Oct 2016,08:01 PM - 17 Oct 2016,23.72305,90.40857,3
11268,07:01 PM - 17 Oct 2016,08:01 PM - 17 Oct 2016,29.56497,106.5949,2
11269,07:01 PM - 17 Oct 2016,08:01 PM - 17 Oct 2016,30.58003,114.27,2
11270,07:01 PM - 17 Oct 2016,08:01 PM - 17 Oct 2016,43.865,125.3399,1
11271,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,-8.83828,13.23442,1
11272,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,-4.32972,15.31497,1
11273,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,5.319996,-4.04004,2
11274,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,9.03331,38.7,4
11275,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,16.78335,96.16667,3
11276,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,22.58039,88.32994,4
11277,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,23.72305,90.40857,5
11278,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,26.45999,80.31999,1
11279,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,29.56497,106.5949,3
11280,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,30.67,104.07,1
11281,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,31.55997,74.35002,2
11282,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,34.27502,108.8949,1
11283,08:01 PM - 17 Oct 2016,09:01 PM - 17 Oct 2016,35.67194,51.42434,2
11284,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,-8.83828,13.23442,1
11285,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,-4.32972,15.31497,4
11286,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,9.03331,38.7,2
11287,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,16.78335,96.16667,2
11288,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,21.19998,72.84003,3
11289,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,22.58039,88.32994,4
11290,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,23.09653,109.6091,1
11291,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,23.72305,90.40857,6
11292,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,29.56497,106.5949,7
11293,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,31.55997,74.35002,3
11294,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,34.51669,69.18326,1
11295,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,35.67194,51.42434,5
11296,09:01 PM - 17 Oct 2016,10:01 PM - 17 Oct 2016,41.80497,123.4499,1
11297,10:01 PM - 17 Oct 2016,11:01 PM - 17 Oct 2016,-8.83828,13.23442,2
11298,10:01 PM - 17 Oct 2016,11:01 PM - 17 Oct 2016,11.99997,8.520037,2
11299,10:01 PM - 17 Oct 2016,11:01 PM - 17 Oct 2016,16.78335,96.16667,6
11300,10:01 PM - 17 Oct 2016,11:01 PM - 17 Oct 2016,21.19998,72.84003,1
